teamId,gameId,oddsExist,homeTeamId,awayTeamId,awayFavorite,homeFavorite,provider,favorite,underdog,spread,details,overUnder,teamId2,gameId2,slug,location,name,nickname,abbreviation,displayName,shortDisplayName,color,alternateColor
teamId_415,401550491,False,,,,,NONE,,,,,,415,401550491,"""george-fox-bruins""","""George Fox""","""Bruins""","""George Fox""","""GFX""","""George Fox Bruins""","""Bruins""",002d62,c2a303
teamId_417,401551513,False,,,,,NONE,,,,,,417,401551513,"""gallaudet-bison""","""Gallaudet""","""Bison""","""Gallaudet""","""GAL""","""Gallaudet Bison""","""Bison""",000000,
teamId_418,401550408,False,,,,,NONE,,,,,,418,401550408,"""hendrix-college-warriors""","""Hendrix College""","""Warriors""","""Hendrix""","""HEN""","""Hendrix College Warriors""","""Warriors""",,
teamId_424,401544993,False,,,,,NONE,,,,,,424,401544993,"""capital-university-comets""","""Capital University""","""Comets""","""Capital""","""CAP""","""Capital University Comets""","""Comets""",000000,
teamId_425,401545853,False,,,,,NONE,,,,,,425,401545853,"""northern-state-wolves""","""Northern State""","""Wolves""","""Northrn State""","""NSU""","""Northern State Wolves""","""Wolves""",000000,
teamId_426,401544107,False,,,,,NONE,,,,,,426,401544107,"""mount-union-raiders""","""Mount Union""","""Raiders""","""Mount Union""","""MOU""","""Mount Union Raiders""","""Raiders""",000000,
teamId_427,401550249,False,,,,,NONE,,,,,,427,401550249,"""ohio-northern-polar-bears""","""Ohio Northern""","""Polar Bears""","""Ohio Northern""","""ON""","""Ohio Northern Polar Bears""","""Polar Bears""",000000,
teamId_433,401550456,False,,,,,NONE,,,,,,433,401550456,"""westminster-mo-blue-jays""","""Westminster (MO)""","""Blue Jays""","""Westminster MO""","""WMO""","""Westminster (MO) Blue Jays""","""Blue Jays""",06496f,ffffff
teamId_437,401546996,False,,,,,NONE,,,,,,437,401546996,"""lake-erie-storm""","""Lake Erie""","""Storm""","""Lake Erie""","""LKE""","""Lake Erie Storm""","""Storm""",000000,
teamId_446,401549770,False,,,,,NONE,,,,,,446,401549770,"""martin-luther-knights""","""Martin Luther""","""Knights""","""Martin Luther ""","""MAR""","""Martin Luther Knights""","""Knights""",000000,
teamId_452,401568378,False,,,,,NONE,,,,,,452,401568378,"""endicott-college-gulls""","""Endicott College""","""Gulls""","""Endicott ""","""END""","""Endicott College Gulls""","""Gulls""",000000,
teamId_455,401545777,False,,,,,NONE,,,,,,455,401545777,"""west-virginia-wesleyan-bobcats""","""West Virginia Wesleyan""","""Bobcats""","""W VA Wesleyan""","""WES""","""West Virginia Wesleyan Bobcats""","""Bobcats""",000000,
teamId_471,401553855,False,,,,,NONE,,,,,,471,401553855,"""stevenson-mustangs""","""Stevenson""","""Mustangs""","""Stevenson""","""STEV""","""Stevenson Mustangs""","""Mustangs""",005747,000000
teamId_490,401551140,False,,,,,NONE,,,,,,490,401551140,"""benedict-college-tigers""","""Benedict College""","""Tigers""","""Benedict""","""BEN""","""Benedict College Tigers""","""Tigers""",,
teamId_509,401547133,False,,,,,NONE,,,,,,509,401547133,"""crown-college-polars""","""Crown College""","""Polars""","""Crown College""","""CROWN""","""Crown College Polars""","""Polars""",5c2f92,ffffff
teamId_548,401549796,False,,,,,NONE,,,,,,548,401549796,"""lagrange-college-panthers""","""LaGrange College""","""Panthers""","""LaGrange ""","""LAG""","""LaGrange College Panthers""","""Panthers""",000000,
teamId_559,401545813,False,,,,,NONE,,,,,,559,401545813,"""university-of-mary-marauders""","""University of Mary""","""Marauders""","""Univ of Mary""","""UNI""","""University of Mary Marauders""","""Marauders""",000000,
teamId_568,401544883,False,,,,,NONE,,,,,,568,401544883,"""minot-state-beavers""","""Minot State""","""Beavers""","""Minot State""","""MNT""","""Minot State Beavers""","""Beavers""",000000,
teamId_583,401550460,False,,,,,NONE,,,,,,583,401550460,"""northwestern-mn-eagles""","""Northwestern (MN)""","""Eagles""","""Northwestern MN""","""NMN""","""Northwestern (MN) Eagles""","""Eagles""",000000,
teamId_587,401545737,False,,,,,NONE,,,,,,587,401545737,"""notre-dame-college-oh-falcons""","""Notre Dame College (OH)""","""Falcons""","""Notre Dame (OH)""","""NOT""","""Notre Dame College (OH) Falcons""","""Falcons""",000000,
teamId_611,401545968,False,,,,,NONE,,,,,,611,401545968,"""seton-hill-griffins""","""Seton Hill""","""Griffins""","""Seton Hill""","""SH""","""Seton Hill Griffins""","""Griffins""",000000,
teamId_613,401546009,False,,,,,NONE,,,,,,613,401546009,"""south-dakota-mines-hardrockers""","""South Dakota Mines""","""Hardrockers""","""SD Mines""","""SDM""","""South Dakota Mines Hardrockers""","""Hardrockers""",000000,
teamId_620,401540466,False,,,,,NONE,,,,,,620,401540466,"""taylor-trojans""","""Taylor""","""Trojans""","""Taylor""","""TAY""","""Taylor Trojans""","""Trojans""",000000,
teamId_630,401547182,False,,,,,NONE,,,,,,630,401547182,"""wayland-baptist-pioneers""","""Wayland Baptist""","""Pioneers""","""Wayland""","""WAY""","""Wayland Baptist Pioneers""","""Pioneers""",,
teamId_2000,401540185,False,,,,,NONE,,,,,,2000,401540185,"""abilene-christian-wildcats""","""Abilene Christian""","""Wildcats""","""Abilene Chrstn""","""ACU""","""Abilene Christian Wildcats""","""Wildcats""",4e2683,ebebeb
teamId_2001,401544900,False,,,,,NONE,,,,,,2001,401544900,"""adams-state-grizzlies""","""Adams State""","""Grizzlies""","""Adams St""","""ADA""","""Adams State Grizzlies""","""Grizzlies""",000000,
teamId_2003,401541123,False,,,,,NONE,,,,,,2003,401541123,"""adrian-bulldogs""","""Adrian""","""Bulldogs""","""Adrian""","""ADR""","""Adrian Bulldogs""","""Bulldogs""",000000,
teamId_2005,401532584,True,23,2005,True,False,Caesars Sportsbook (New Jersey),2005,23,3.5,AFA -3.5,47.0,2005,401532584,"""air-force-falcons""","""Air Force""","""Falcons""","""Air Force""","""AFA""","""Air Force Falcons""","""Falcons""",004a7b,ffffff
teamId_2006,401520256,True,84,2006,False,True,Caesars Sportsbook (New Jersey),84,2006,-16.0,IU -16.0,44.0,2006,401520256,"""akron-zips""","""Akron""","""Zips""","""Akron""","""AKR""","""Akron Zips""","""Zips""",00285e,84754e
teamId_2010,401540087,False,,,,,NONE,,,,,,2010,401540087,"""alabama-am-bulldogs""","""Alabama A&M""","""Bulldogs""","""Alabama A&M""","""AAMU""","""Alabama A&M Bulldogs""","""Bulldogs""",790000,ffffff
teamId_2011,401540117,False,,,,,NONE,,,,,,2011,401540117,"""alabama-state-hornets""","""Alabama State""","""Hornets""","""Alabama St""","""ALST""","""Alabama State Hornets""","""Hornets""",e9a900,0a0a0a
teamId_2013,401547041,False,,,,,NONE,,,,,,2013,401547041,"""albany-state-golden-rams""","""Albany State""","""Golden Rams""","""Albany St""","""ALBS""","""Albany State Golden Rams""","""Golden Rams""",000000,
teamId_2015,401544063,False,,,,,NONE,,,,,,2015,401544063,"""albright-lions""","""Albright""","""Lions""","""Albright""","""ALB""","""Albright Lions""","""Lions""",c82e48,000000
teamId_2016,401540126,False,,,,,NONE,,,,,,2016,401540126,"""alcorn-state-braves""","""Alcorn State""","""Braves""","""Alcorn St""","""ALCN""","""Alcorn State Braves""","""Braves""",4b0058,46166a
teamId_2017,401545746,False,,,,,NONE,,,,,,2017,401545746,"""alderson-broaddus-battlers""","""Alderson Broaddus""","""Battlers""","""Alderson Broad.""","""ABC""","""Alderson Broaddus Battlers""","""Battlers""",,
teamId_2018,401550027,False,,,,,NONE,,,,,,2018,401550027,"""allegheny-gators""","""Allegheny""","""Gators""","""Allegheny""","""ALL""","""Allegheny Gators""","""Gators""",000000,
teamId_2019,401547072,False,,,,,NONE,,,,,,2019,401547072,"""allen-yellow-jackets""","""Allen""","""Yellow Jackets""","""Allen""","""ALN""","""Allen Yellow Jackets""","""Yellow Jackets""",,
teamId_2022,401552868,False,,,,,NONE,,,,,,2022,401552868,"""american-international-yellow-jackets""","""American International""","""Yellow Jackets""","""American Int'l""","""AIC""","""American International Yellow Jackets""","""Yellow Jackets""",000000,
teamId_2023,401550097,False,,,,,NONE,,,,,,2023,401550097,"""anderson-in-ravens""","""Anderson (IN)""","""Ravens""","""Anderson IN""","""AND""","""Anderson (IN) Ravens""","""Ravens""",000000,
teamId_2025,401541892,False,,,,,NONE,,,,,,2025,401541892,"""angelo-state-rams""","""Angelo State""","""Rams""","""Angelo State""","""ANG""","""Angelo State Rams""","""Rams""",000000,
teamId_2026,401531870,True,2751,2026,False,True,Caesars Sportsbook (New Jersey),2751,2026,-2.5,WYO -2.5,43.5,2026,401531870,"""appalachian-state-mountaineers""","""Appalachian State""","""Mountaineers""","""Appalachian St""","""APP""","""Appalachian State Mountaineers""","""Mountaineers""",000000,ffcd00
teamId_2028,401540778,False,,,,,NONE,,,,,,2028,401540778,"""arkansas-monticello-boll-weevils""","""Arkansas-Monticello""","""Boll Weevils""","""Ark-Monticello""","""ARK""","""Arkansas-Monticello Boll Weevils""","""Boll Weevils""",000000,
teamId_2029,401540087,False,,,,,NONE,,,,,,2029,401540087,"""arkansas-pine-bluff-golden-lions""","""Arkansas-Pine Bluff""","""Golden Lions""","""AR-Pine Bluff""","""UAPB""","""Arkansas-Pine Bluff Golden Lions""","""Golden Lions""",e0aa0f,eaaa00
teamId_2032,401531874,True,2032,2572,True,False,Caesars Sportsbook (New Jersey),2572,2032,6.5,USM -6.5,48.5,2032,401531874,"""arkansas-state-red-wolves""","""Arkansas State""","""Red Wolves""","""Arkansas St""","""ARST""","""Arkansas State Red Wolves""","""Red Wolves""",e81018,000000
teamId_2033,401540720,False,,,,,NONE,,,,,,2033,401540720,"""arkansas-tech-wonder-boys""","""Arkansas Tech""","""Wonder Boys""","""Arkansas Tech""","""ARK""","""Arkansas Tech Wonder Boys""","""Wonder Boys""",000000,
teamId_2038,401545784,False,,,,,NONE,,,,,,2038,401545784,"""assumption-greyhounds""","""Assumption""","""Greyhounds""","""Assumption""","""ASP""","""Assumption Greyhounds""","""Greyhounds""",000000,
teamId_2042,401544937,False,,,,,NONE,,,,,,2042,401544937,"""augustana-college-il-vikings""","""Augustana College (IL)""","""Vikings""","""Augustana IL""","""AUG""","""Augustana College (IL) Vikings""","""Vikings""",000000,
teamId_2043,401545802,False,,,,,NONE,,,,,,2043,401545802,"""augustana-university-sd-vikings""","""Augustana University (SD)""","""Vikings""","""Augustana SD""","""AUG""","""Augustana University (SD) Vikings""","""Vikings""",000000,
teamId_2044,401550221,False,,,,,NONE,,,,,,2044,401550221,"""aurora-spartans""","""Aurora""","""Spartans""","""Aurora""","""AUR""","""Aurora Spartans""","""Spartans""",00549f,000000
teamId_2045,401547133,False,,,,,NONE,,,,,,2045,401547133,"""austin-college-roos""","""Austin College""","""'Roos""","""Austin""","""AUS""","""Austin College 'Roos""","""'Roos""",000000,
teamId_2046,401540175,False,,,,,NONE,,,,,,2046,401540175,"""austin-peay-governors""","""Austin Peay""","""Governors""","""Austin Peay""","""APSU""","""Austin Peay Governors""","""Governors""",8e0b0b,
teamId_2047,401550310,False,,,,,NONE,,,,,,2047,401550310,"""averett-cougars""","""Averett""","""Cougars""","""Averett""","""AVE""","""Averett Cougars""","""Cougars""",012853,fdbb30
teamId_2050,401531871,True,2050,290,True,False,Caesars Sportsbook (New Jersey),290,2050,6.5,GASO -6.5,59.5,2050,401531871,"""ball-state-cardinals""","""Ball State""","""Cardinals""","""Ball State""","""BALL""","""Ball State Cardinals""","""Cardinals""",DA0000,ffffff
teamId_2056,401549787,False,,,,,NONE,,,,,,2056,401549787,"""belhaven-university-blazers""","""Belhaven University""","""Blazers""","""Belhaven""","""BEL""","""Belhaven University Blazers""","""Blazers""",215732,f2a900
teamId_2060,401549700,False,,,,,NONE,,,,,,2060,401549700,"""bentley-falcons""","""Bentley""","""Falcons""","""Bentley""","""BENT""","""Bentley Falcons""","""Falcons""",000000,
teamId_2062,401550027,False,,,,,NONE,,,,,,2062,401550027,"""bethany-wv-bison""","""Bethany (WV)""","""Bison""","""Bethany (WV)""","""BET""","""Bethany (WV) Bison""","""Bison""",000000,
teamId_2065,401540142,False,,,,,NONE,,,,,,2065,401540142,"""bethune-cookman-wildcats""","""Bethune-Cookman""","""Wildcats""","""Bethune""","""BCU""","""Bethune-Cookman Wildcats""","""Wildcats""",7b1831,e9aa12
teamId_2069,401545975,False,,,,,NONE,,,,,,2069,401545975,"""black-hills-state-yellow-jackets""","""Black Hills State""","""Yellow Jackets""","""Black Hills St""","""BHS""","""Black Hills State Yellow Jackets""","""Yellow Jackets""",000000,
teamId_2071,401541004,False,,,,,NONE,,,,,,2071,401541004,"""bloomsburg-huskies""","""Bloomsburg""","""Huskies""","""Bloomsburg""","""BLOM""","""Bloomsburg Huskies""","""Huskies""",000000,
teamId_2074,401541066,False,,,,,NONE,,,,,,2074,401541066,"""bluffton-beavers""","""Bluffton""","""Beavers""","""Bluffton""","""BLU""","""Bluffton Beavers""","""Beavers""",46166a,ffffff
teamId_2075,401540652,False,,,,,NONE,,,,,,2075,401540652,"""bowie-state-bulldogs""","""Bowie State""","""Bulldogs""","""Bowie St""","""BSU""","""Bowie State Bulldogs""","""Bulldogs""",000000,
teamId_2079,401550318,False,,,,,NONE,,,,,,2079,401550318,"""bridgewater-college-va-eagles""","""Bridgewater College (VA)""","""Eagles""","""Bridgewater VA""","""BRI""","""Bridgewater College (VA) Eagles""","""Eagles""",990022,8d724b
teamId_2083,401540048,False,,,,,NONE,,,,,,2083,401540048,"""bucknell-bison""","""Bucknell""","""Bison""","""Bucknell""","""BUCK""","""Bucknell Bison""","""Bison""",000060,00316e
teamId_2084,401531875,True,309,2084,False,True,Caesars Sportsbook (New Jersey),309,2084,-8.5,UL -8.5,58.0,2084,401531875,"""buffalo-bulls""","""Buffalo""","""Bulls""","""Buffalo""","""BUFF""","""Buffalo Bulls""","""Bulls""",041A9B,ebebeb
teamId_2085,401553020,False,,,,,NONE,,,,,,2085,401553020,"""buffalo-state-bengals""","""Buffalo State""","""Bengals""","""BUFFALOST""","""BUF""","""Buffalo State Bengals""","""Bengals""",000000,
teamId_2086,401540567,False,,,,,NONE,,,,,,2086,401540567,"""butler-bulldogs""","""Butler""","""Bulldogs""","""Butler""","""BUT""","""Butler Bulldogs""","""Bulldogs""",0d1361,00a3e0
teamId_2094,401550342,False,,,,,NONE,,,,,,2094,401550342,"""california-lutheran-kingsmen""","""California Lutheran""","""Kingsmen""","""Cal Luthrn""","""CAL""","""California Lutheran Kingsmen""","""Kingsmen""",3b2361,fec223
teamId_2097,401540314,False,,,,,NONE,,,,,,2097,401540314,"""campbell-fighting-camels""","""Campbell""","""Fighting Camels""","""Campbell""","""CAM""","""Campbell Fighting Camels""","""Fighting Camels""",000000,
teamId_2101,401541075,False,,,,,NONE,,,,,,2101,401541075,"""carleton-college-knights""","""Carleton College""","""Knights""","""Carleton""","""CAR""","""Carleton College Knights""","""Knights""",173a79,edac09
teamId_2102,401550375,False,,,,,NONE,,,,,,2102,401550375,"""carnegie-mellon-tartans""","""Carnegie Mellon""","""Tartans""","""Carnegie Mellon""","""CAR""","""Carnegie Mellon Tartans""","""Tartans""",000000,
teamId_2105,401541035,False,,,,,NONE,,,,,,2105,401541035,"""carson-newman-eagles""","""Carson-Newman""","""Eagles""","""Carsn-Nwmn""","""CAR""","""Carson-Newman Eagles""","""Eagles""",f2682a,0c233f
teamId_2106,401549640,False,,,,,NONE,,,,,,2106,401549640,"""carthage-redmen""","""Carthage""","""Redmen""","""Carthage""","""CAR""","""Carthage Redmen""","""Redmen""",000000,
teamId_2107,401547008,False,,,,,NONE,,,,,,2107,401547008,"""catawba-indians""","""Catawba""","""Indians""","""Catawba""","""CAT""","""Catawba Indians""","""Indians""",0c233f,cb152f
teamId_2108,401550051,False,,,,,NONE,,,,,,2108,401550051,"""catholic-university-cardinals""","""Catholic University""","""Cardinals""","""Catholic""","""CAT""","""Catholic University Cardinals""","""Cardinals""",000000,
teamId_2110,401540185,False,,,,,NONE,,,,,,2110,401540185,"""central-arkansas-bears""","""Central Arkansas""","""Bears""","""C Arkansas""","""CARK""","""Central Arkansas Bears""","""Bears""",a7a9ac,8e959a
teamId_2115,401540005,False,,,,,NONE,,,,,,2115,401540005,"""central-connecticut-blue-devils""","""Central Connecticut""","""Blue Devils""","""C Connecticut""","""CCSU""","""Central Connecticut Blue Devils""","""Blue Devils""",1B49A2,d1d5d8
teamId_2116,401525848,True,2306,2116,False,True,Caesars Sportsbook (New Jersey),2306,2116,-6.5,KSU -6.5,54.5,2116,401525848,"""ucf-knights""","""UCF""","""Knights""","""UCF""","""UCF""","""UCF Knights""","""Knights""",000000,231f20
teamId_2117,401531876,True,6,2117,False,True,Caesars Sportsbook (New Jersey),6,2117,-15.0,USA -15.0,51.0,2117,401531876,"""central-michigan-chippewas""","""Central Michigan""","""Chippewas""","""C Michigan""","""CMU""","""Central Michigan Chippewas""","""Chippewas""",6a0032,ffffff
teamId_2118,401541931,False,,,,,NONE,,,,,,2118,401541931,"""central-missouri-mules""","""Central Missouri""","""Mules""","""Cent Missouri""","""CEN""","""Central Missouri Mules""","""Mules""",000000,
teamId_2119,401547072,False,,,,,NONE,,,,,,2119,401547072,"""central-state-oh-marauders""","""Central State (OH)""","""Marauders""","""Central St""","""CEN""","""Central State (OH) Marauders""","""Marauders""",000000,
teamId_2120,401541924,False,,,,,NONE,,,,,,2120,401541924,"""central-washington-wildcats""","""Central Washington""","""Wildcats""","""C Wash""","""CEN""","""Central Washington Wildcats""","""Wildcats""",000000,
teamId_2121,401544136,False,,,,,NONE,,,,,,2121,401544136,"""centre-college-colonels""","""Centre College""","""Colonels""","""Centre""","""CEN""","""Centre College Colonels""","""Colonels""",000000,
teamId_2122,401541941,False,,,,,NONE,,,,,,2122,401541941,"""central-oklahoma-bronchos""","""Central Oklahoma""","""Bronchos""","""Cent Oklahoma""","""CEN""","""Central Oklahoma Bronchos""","""Bronchos""",000000,
teamId_2123,401545982,False,,,,,NONE,,,,,,2123,401545982,"""chadron-state-eagles""","""Chadron State""","""Eagles""","""Chadron St""","""CHA""","""Chadron State Eagles""","""Eagles""",000000,
teamId_2127,401540472,False,,,,,NONE,,,,,,2127,401540472,"""charleston-southern-buccaneers""","""Charleston Southern""","""Buccaneers""","""Charleston So""","""CHSO""","""Charleston Southern Buccaneers""","""Buccaneers""",2e3192,ded090
teamId_2128,401545777,False,,,,,NONE,,,,,,2128,401545777,"""charleston-wv-golden-eagles""","""Charleston (WV)""","""Golden Eagles""","""Charl WV""","""UNI""","""Charleston (WV) Golden Eagles""","""Golden Eagles""",000000,
teamId_2132,401525845,True,2132,201,True,False,Caesars Sportsbook (New Jersey),201,2132,14.5,OU -14.5,60.5,2132,401525845,"""cincinnati-bearcats""","""Cincinnati""","""Bearcats""","""Cincinnati""","""CIN""","""Cincinnati Bearcats""","""Bearcats""",000000,717073
teamId_2134,401541015,False,,,,,NONE,,,,,,2134,401541015,"""clarion-golden-eagles""","""Clarion""","""Golden Eagles""","""Clarion""","""CLA""","""Clarion Golden Eagles""","""Golden Eagles""",000000,
teamId_2141,401547101,False,,,,,NONE,,,,,,2141,401547101,"""coe-college-kohawks""","""Coe College""","""Kohawks""","""Coe College""","""COE""","""Coe College Kohawks""","""Kohawks""",881922,c8934a
teamId_2142,401540067,False,,,,,NONE,,,,,,2142,401540067,"""colgate-raiders""","""Colgate""","""Raiders""","""Colgate""","""COLG""","""Colgate Raiders""","""Raiders""",8B011D,231f20
teamId_2146,401545995,False,,,,,NONE,,,,,,2146,401545995,"""colorado-school-of-mines-orediggers""","""Colorado School of Mines""","""Orediggers""","""Colorado Mines""","""COL""","""Colorado School of Mines Orediggers""","""Orediggers""",000000,
teamId_2148,401545709,False,,,,,NONE,,,,,,2148,401545709,"""concord-mountain-lions""","""Concord""","""Mountain Lions""","""Concord""","""CON""","""Concord Mountain Lions""","""Mountain Lions""",000000,
teamId_2151,401549674,False,,,,,NONE,,,,,,2151,401549674,"""concordia-chicago-cougars""","""Concordia-Chicago""","""Cougars""","""Concordia-Chi""","""CON""","""Concordia-Chicago Cougars""","""Cougars""",572a31,ffc72e
teamId_2152,401550169,False,,,,,NONE,,,,,,2152,401550169,"""concordia-moorhead-cobbers""","""Concordia-Moorhead""","""Cobbers""","""Cncrdia MH""","""CON""","""Concordia-Moorhead Cobbers""","""Cobbers""",701d45,ffffff
teamId_2155,401550208,False,,,,,NONE,,,,,,2155,401550208,"""cornell-college-ia-rams""","""Cornell College (IA)""","""Rams""","""Cornell Co (IA)""","""COR""","""Cornell College (IA) Rams""","""Rams""",000000,
teamId_2166,401540399,False,,,,,NONE,,,,,,2166,401540399,"""davidson-wildcats""","""Davidson""","""Wildcats""","""Davidson""","""DAV""","""Davidson Wildcats""","""Wildcats""",000000,e51837
teamId_2168,401540467,False,,,,,NONE,,,,,,2168,401540467,"""dayton-flyers""","""Dayton""","""Flyers""","""Dayton""","""DAY""","""Dayton Flyers""","""Flyers""",004B8D,ffffff
teamId_2169,401532408,False,,,,,NONE,,,,,,2169,401532408,"""delaware-state-hornets""","""Delaware State""","""Hornets""","""Delaware St""","""DSU""","""Delaware State Hornets""","""Hornets""",FF3630,009cdd
teamId_2170,401541848,False,,,,,NONE,,,,,,2170,401541848,"""delta-state-statesmen""","""Delta State""","""Statesmen""","""Delta State""","""DELT""","""Delta State Statesmen""","""Statesmen""",00753e,000000
teamId_2171,401550256,False,,,,,NONE,,,,,,2171,401550256,"""denison-big-red""","""Denison""","""Big Red""","""Denison""","""DEN""","""Denison Big Red""","""Big Red""",000000,
teamId_2175,401554813,False,,,,,NONE,,,,,,2175,401554813,"""dickinson-pa-red-devils""","""Dickinson (PA)""","""Red Devils""","""Dickinson (PA)""","""DCK""","""Dickinson (PA) Red Devils""","""Red Devils""",ed192d,000000
teamId_2181,401540514,False,,,,,NONE,,,,,,2181,401540514,"""drake-bulldogs""","""Drake""","""Bulldogs""","""Drake""","""DRKE""","""Drake Bulldogs""","""Bulldogs""",004477,c0c0c0
teamId_2184,401540013,False,,,,,NONE,,,,,,2184,401540013,"""duquesne-dukes""","""Duquesne""","""Dukes""","""Duquesne""","""DUQ""","""Duquesne Dukes""","""Dukes""",002D62,b90b2e
teamId_2188,401541026,False,,,,,NONE,,,,,,2188,401541026,"""east-stroudsburg-warriors""","""East Stroudsburg""","""Warriors""","""E Stroudsburg""","""EAS""","""East Stroudsburg Warriors""","""Warriors""",000000,
teamId_2191,401541777,False,,,,,NONE,,,,,,2191,401541777,"""east-central-tigers""","""East Central""","""Tigers""","""E Cen OK""","""EAS""","""East Central Tigers""","""Tigers""",000000,
teamId_2193,401540591,False,,,,,NONE,,,,,,2193,401540591,"""east-tennessee-state-buccaneers""","""East Tennessee State""","""Buccaneers""","""ETSU""","""ETSU""","""East Tennessee State Buccaneers""","""Buccaneers""",002d61,ffc423
teamId_2194,401547134,False,,,,,NONE,,,,,,2194,401547134,"""east-texas-baptist-tigers""","""East Texas Baptist""","""Tigers""","""E Texas Baptist""","""EAS""","""East Texas Baptist Tigers""","""Tigers""",002b44,e0ad13
teamId_2197,401540390,False,,,,,NONE,,,,,,2197,401540390,"""eastern-illinois-panthers""","""Eastern Illinois""","""Panthers""","""E Illinois""","""EIU""","""Eastern Illinois Panthers""","""Panthers""",000000,bebab9
teamId_2198,401540193,False,,,,,NONE,,,,,,2198,401540193,"""eastern-kentucky-colonels""","""Eastern Kentucky""","""Colonels""","""E Kentucky""","""EKU""","""Eastern Kentucky Colonels""","""Colonels""",660819,f0f0f0
teamId_2199,401520257,True,55,2199,False,True,Caesars Sportsbook (New Jersey),55,2199,-6.0,JVST -6.0,51.0,2199,401520257,"""eastern-michigan-eagles""","""Eastern Michigan""","""Eagles""","""E Michigan""","""EMU""","""Eastern Michigan Eagles""","""Eagles""",00331b,f0f0f0
teamId_2201,401540983,False,,,,,NONE,,,,,,2201,401540983,"""eastern-new-mexico-greyhounds""","""Eastern New Mexico""","""Greyhounds""","""Eastern NM""","""EAS""","""Eastern New Mexico Greyhounds""","""Greyhounds""",000000,
teamId_2205,401545863,False,,,,,NONE,,,,,,2205,401545863,"""edinboro-fighting-scots""","""Edinboro""","""Fighting Scots""","""Edinboro""","""EDI""","""Edinboro Fighting Scots""","""Fighting Scots""",000000,
teamId_2206,401547034,False,,,,,NONE,,,,,,2206,401547034,"""edward-waters-tigers""","""Edward Waters""","""Tigers""","""Edward Waters""","""EAU""","""Edward Waters Tigers""","""Tigers""",,
teamId_2207,401540694,False,,,,,NONE,,,,,,2207,401540694,"""elizabeth-city-state-vikings""","""Elizabeth City State""","""Vikings""","""Eliz City St""","""ELIZ""","""Elizabeth City State Vikings""","""Vikings""",000000,
teamId_2210,401540314,False,,,,,NONE,,,,,,2210,401540314,"""elon-phoenix""","""Elon""","""Phoenix""","""Elon""","""ELON""","""Elon Phoenix""","""Phoenix""",020303,b59a57
teamId_2213,401544920,False,,,,,NONE,,,,,,2213,401544920,"""emory-henry-college-wasps""","""Emory & Henry College""","""Wasps""","""Emory & Henry""","""EMO""","""Emory & Henry College Wasps""","""Wasps""",1e376d,daad27
teamId_2214,401541941,False,,,,,NONE,,,,,,2214,401541941,"""emporia-state-hornets""","""Emporia State""","""Hornets""","""Emporia St""","""EMP""","""Emporia State Hornets""","""Hornets""",000000,
teamId_2220,401540670,False,,,,,NONE,,,,,,2220,401540670,"""fayetteville-state-broncos""","""Fayetteville State""","""Broncos""","""Fayetteville St""","""FAY""","""Fayetteville State Broncos""","""Broncos""",000000,
teamId_2221,401544063,False,,,,,NONE,,,,,,2221,401544063,"""fdu-florham-devils""","""FDU-Florham""","""Devils""","""FDU Florhm""","""FDU""","""FDU-Florham Devils""","""Devils""",003f87,a32638
teamId_2222,401540797,False,,,,,NONE,,,,,,2222,401540797,"""ferris-state-bulldogs""","""Ferris State""","""Bulldogs""","""Ferris State""","""FRST""","""Ferris State Bulldogs""","""Bulldogs""",000000,
teamId_2224,401541813,False,,,,,NONE,,,,,,2224,401541813,"""findlay-oilers""","""Findlay""","""Oilers""","""Findlay""","""FIN""","""Findlay Oilers""","""Oilers""",000000,
teamId_2226,401520255,True,356,2226,False,True,Caesars Sportsbook (New Jersey),356,2226,-14.5,ILL -14.5,47.0,2226,401520255,"""florida-atlantic-owls""","""Florida Atlantic""","""Owls""","""FAU""","""FAU""","""Florida Atlantic Owls""","""Owls""",004B85,bb2f4c
teamId_2229,401520275,True,2229,2335,True,False,Caesars Sportsbook (New Jersey),2335,2229,10.5,LIB -10.5,52.0,2229,401520275,"""florida-international-panthers""","""Florida International""","""Panthers""","""FIU""","""FIU""","""Florida International Panthers""","""Panthers""",001538,c5960c
teamId_2230,401540040,False,,,,,NONE,,,,,,2230,401540040,"""fordham-rams""","""Fordham""","""Rams""","""Fordham""","""FOR""","""Fordham Rams""","""Rams""",830032,909090
teamId_2231,401541952,False,,,,,NONE,,,,,,2231,401541952,"""fort-hays-state-tigers""","""Fort Hays State""","""Tigers""","""Fort Hays State""","""FHSU""","""Fort Hays State Tigers""","""Tigers""",000000,
teamId_2232,401547062,False,,,,,NONE,,,,,,2232,401547062,"""fort-valley-state-wildcats""","""Fort Valley State""","""Wildcats""","""Fort Valley""","""FVS""","""Fort Valley State Wildcats""","""Wildcats""",000000,
teamId_2233,401541066,False,,,,,NONE,,,,,,2233,401541066,"""franklin-grizzlies""","""Franklin""","""Grizzlies""","""Franklin""","""FRNK""","""Franklin Grizzlies""","""Grizzlies""",1b295b,fdd106
teamId_2234,401597649,False,,,,,NONE,,,,,,2234,401597649,"""franklin-marshall-diplomats""","""Franklin & Marshall""","""Diplomats""","""Frank & Marsh""","""FR&M""","""Franklin & Marshall Diplomats""","""Diplomats""",25377d,6cb3e9
